neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
0,1.29608,103.83861,0,110,0.011011011011011011,0.0,1.0,0.0,0.304029304029304,0.2219178082191781
0,1.2949,103.83872,0,115,0.004004004004004004,0.003257328990228013,0.02339728591483388,0.58,0.304029304029304,0.2273972602739726
0,1.29572,103.83897,0,110,0.004004004004004004,0.003257328990228013,0.01357042583060365,1.0,0.304029304029304,0.2356164383561644
0,1.29667,103.83844,1,93,0.001001001001001001,0.009771986970684038,0.02339728591483388,1.34,0.09523809523809523,0.915068493150685
1,1.31065,103.86274,2,22,0.0,0.009771986970684038,0.008423022929340197,1.67,0.3956043956043956,0.4465753424657534
1,1.31036,103.86201,2,26,0.0,0.006514657980456026,0.02901263453439401,0.85,0.3956043956043956,0.44931506849315067
1,1.30906,103.86219,2,26,0.0,0.0,1.0,0.0,0.3956043956043956,0.44931506849315067
1,1.30922,103.86303,2,26,0.0,0.006514657980456026,0.013102480112306972,1.3,0.3956043956043956,0.44931506849315067
1,1.31004,103.86157,2,26,0.0,0.006514657980456026,0.018249883013570427,1.4,0.3956043956043956,0.44931506849315067
1,1.30979,103.86306,2,26,0.0,0.0,1.0,0.0,0.3956043956043956,0.44931506849315067
1,1.31058,103.86303,1,160,0.0,0.0,1.0,0.0,0.3956043956043956,0.44931506849315067
1,1.32284,103.86283,0,349,0.002002002002002002,0.013029315960912053,0.011230697239120261,1.97,0.029304029304029304,0.4575342465753425
1,1.30864,103.8628,1,160,0.0,0.003257328990228013,0.007955077211043519,1.0,0.3956043956043956,0.44931506849315067
1,1.31,103.86172,1,210,0.0,0.0,1.0,0.0,0.3956043956043956,0.44931506849315067
1,1.3102,103.86157,1,210,0.0,0.0,1.0,0.0,0.3956043956043956,0.44931506849315067
0,1.29407,103.83858,0,110,0.004004004004004004,0.0,1.0,0.0,0.304029304029304,0.1780821917808219
0,1.30626,103.84691,1,81,0.0,0.003257328990228013,0.020589611605053813,0.65,0.23076923076923078,1.0
2,1.31276,103.87962,0,187,0.02702702702702703,0.0,1.0,0.0,0.4139194139194139,1.0
1,1.32791,103.86375,0,199,0.004004004004004004,0.0,1.0,0.0,0.41025641025641024,0.9835616438356164
3,1.32772,103.85045,0,181,0.02702702702702703,0.0,1.0,0.0,0.4139194139194139,1.0
2,1.31313,103.88702,0,260,0.013013013013013013,0.003257328990228013,0.0070191857744501636,1.0,0.5714285714285714,1.0
2,1.31217,103.87793,0,360,0.001001001001001001,0.03908794788273615,0.0018717828731867104,5.37,0.04395604395604396,0.6493150684931507
2,1.31102,103.87928,0,360,0.001001001001001001,0.026058631921824105,0.006551240056153486,3.53,0.04395604395604396,0.7041095890410959
2,1.31263,103.87923,0,360,0.001001001001001001,0.03257328990228013,0.003275620028076743,4.35,0.04395604395604396,0.6821917808219178
2,1.31033,103.87807,0,360,0.001001001001001001,0.035830618892508145,0.0028076743097800653,5.0,0.04395604395604396,0.7205479452054795
2,1.31035,103.87753,0,360,0.001001001001001001,0.026058631921824105,0.0009358914365933552,3.81,0.04395604395604396,0.663013698630137
2,1.31236,103.87788,0,360,0.001001001001001001,0.03257328990228013,0.003275620028076743,5.0,0.04395604395604396,0.6657534246575343
4,1.30127,103.85213,0,249,0.005005005005005005,0.009771986970684038,0.0070191857744501636,3.0,0.003663003663003663,0.0
0,1.29803,103.83607,0,108,0.003003003003003003,0.003257328990228013,0.009358914365933552,1.0,0.014652014652014652,0.07123287671232877
1,1.31427,103.85258,1,50,0.0,0.0,1.0,0.0,0.0,0.010958904109589041
6,1.28438,103.83355,0,112,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.8986301369863013
6,1.26863,103.8239,1,85,0.0,0.016286644951140065,0.009826860084230228,3.33,0.0,0.9972602739726028
6,1.28441,103.83519,0,112,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.9342465753424658
6,1.28619,103.83445,0,112,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.7945205479452054
5,1.28424,103.83532,0,112,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.9095890410958904
6,1.28503,103.83408,0,119,0.02902902902902903,0.006514657980456026,0.0,1.25,0.10989010989010989,0.9041095890410958
1,1.31172,103.86001,1,150,0.0,0.013029315960912053,0.005147402901263453,2.55,0.007326007326007326,0.7534246575342466
6,1.28455,103.83448,0,103,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.9068493150684932
6,1.28608,103.83449,0,103,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.7698630136986301
6,1.28461,103.8336,0,103,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.7424657534246575
6,1.28622,103.83365,0,124,0.02902902902902903,0.0,1.0,0.0,0.10989010989010989,0.9506849315068493
6,1.28431,103.83449,0,124,0.02902902902902903,0.003257328990228013,0.007955077211043519,1.0,0.10989010989010989,0.9726027397260274
6,1.28201,103.83056,0,125,0.001001001001001001,0.003257328990228013,0.026204960224613945,0.52,0.007326007326007326,0.8547945205479452
5,1.28299,103.84157,1,69,0.01701701701701702,0.0,1.0,0.0,0.4065934065934066,0.9753424657534246
1,1.3166,103.85888,0,128,0.003003003003003003,0.003257328990228013,0.012634534394010294,1.0,0.41025641025641024,1.0
0,1.30537,103.83381,1,94,0.001001001001001001,0.03908794788273615,0.0018717828731867104,5.63,0.003663003663003663,0.12054794520547946
4,1.30198,103.85969,1,119,0.0,0.0,1.0,0.0,0.01098901098901099,0.9972602739726028
6,1.28386,103.83337,1,75,0.0,0.006514657980456026,0.009826860084230228,1.54,0.10622710622710622,0.8904109589041096
1,1.31269,103.85879,0,160,0.028028028028028028,0.0,1.0,0.0,0.040293040293040296,0.24383561643835616
1,1.31255,103.85874,0,124,0.005005005005005005,0.0,1.0,0.0,0.040293040293040296,0.1780821917808219
4,1.30334,103.85964,1,94,0.0,0.0,1.0,0.0,0.01098901098901099,0.9972602739726028
4,1.30302,103.85926,1,65,0.0,0.0,1.0,0.0,0.01098901098901099,0.9945205479452055
6,1.2854,103.82835,0,175,0.002002002002002002,0.0,1.0,0.0,0.28205128205128205,0.9972602739726028
6,1.27803,103.83856,0,94,0.001001001001001001,0.013029315960912053,0.012634534394010294,2.26,0.03296703296703297,0.1780821917808219
6,1.28567,103.83304,1,82,0.0,0.003257328990228013,0.029948525970987367,0.45,0.10622710622710622,0.8
6,1.278,103.83867,0,94,0.001001001001001001,0.019543973941368076,0.009358914365933552,2.86,0.01098901098901099,0.16986301369863013
7,1.29748,103.8575,0,268,0.001001001001001001,0.029315960912052116,0.003275620028076743,4.82,0.018315018315018316,0.06027397260273973
1,1.3117,103.85961,1,181,0.0,0.0,1.0,0.0,0.007326007326007326,0.7178082191780822
0,1.28876,103.84836,2,51,0.0,0.003257328990228013,0.020589611605053813,0.65,0.02564102564102564,0.9780821917808219
0,1.28784,103.84952,2,75,0.0,0.013029315960912053,0.008890968647636874,2.35,0.02564102564102564,0.9506849315068493
1,1.3163,103.85778,1,24,0.001001001001001001,0.0,1.0,0.0,0.0,0.0
0,1.28879,103.84843,2,75,0.0,0.013029315960912053,0.007955077211043519,2.79,0.02564102564102564,0.958904109589041
7,1.27464,103.84512,0,162,0.009009009009009009,0.003257328990228013,0.006083294337856809,1.0,1.0,0.038356164383561646
0,1.34151,103.77177,0,99,0.003003003003003003,0.006514657980456026,0.006551240056153486,1.67,0.06227106227106227,0.19726027397260273
7,1.27579,103.8454,0,162,0.006006006006006006,0.0,1.0,0.0,1.0,0.0
1,1.3291,103.86535,0,281,0.01901901901901902,0.0,1.0,0.0,0.5714285714285714,1.0
5,1.28491,103.84286,1,49,0.0890890890890891,0.0,1.0,0.0,0.4065934065934066,0.9698630136986301
1,1.31667,103.85783,1,24,0.001001001001001001,0.006514657980456026,0.014038371548900327,1.67,0.0,0.0
4,1.30143,103.85353,0,381,0.001001001001001001,0.019543973941368076,0.0070191857744501636,4.29,0.007326007326007326,0.6657534246575343
0,1.34189,103.77433,0,99,0.003003003003003003,0.006514657980456026,0.005147402901263453,1.58,0.06227106227106227,0.21095890410958903
0,1.34053,103.77286,0,99,0.003003003003003003,0.0,1.0,0.0,0.06227106227106227,0.2191780821917808
0,1.34054,103.77416,0,99,0.003003003003003003,0.013029315960912053,0.004679457182966776,2.26,0.06227106227106227,0.2
7,1.27391,103.84369,0,147,0.02902902902902903,0.0,1.0,0.0,1.0,0.873972602739726
2,1.30987,103.87778,0,219,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.9205479452054794
2,1.31171,103.87681,0,181,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.9232876712328767
2,1.31146,103.87634,0,219,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8684931506849315
2,1.31033,103.87804,0,219,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8712328767123287
2,1.30946,103.87669,0,219,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.7945205479452054
2,1.30999,103.87808,0,219,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.873972602739726
2,1.31127,103.87781,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.936986301369863
2,1.31114,103.87689,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.9068493150684932
2,1.31125,103.87626,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8356164383561644
2,1.30979,103.87652,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8191780821917808
2,1.31134,103.87669,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8684931506849315
2,1.31182,103.87602,0,281,0.002002002002002002,0.0,1.0,0.0,0.24175824175824176,0.8821917808219178
2,1.31189,103.88408,0,187,0.006006006006006006,0.013029315960912053,0.010762751520823585,2.22,0.02564102564102564,0.22465753424657534
1,1.31554,103.85786,1,22,0.001001001001001001,0.003257328990228013,0.013102480112306972,1.0,0.0,0.010958904109589041
0,1.3042,103.91568,1,44,0.0,0.009771986970684038,0.0014038371548900327,1.55,0.003663003663003663,0.4657534246575342
1,1.31073,103.85623,0,190,0.001001001001001001,0.009771986970684038,0.008890968647636874,1.48,0.007326007326007326,0.20273972602739726
2,1.31556,103.88523,1,65,0.002002002002002002,0.003257328990228013,0.012634534394010294,1.0,0.0,0.0
4,1.30889,103.85347,1,24,0.001001001001001001,0.003257328990228013,0.010762751520823585,1.0,0.0,0.0
0,1.29088,103.83775,1,90,0.002002002002002002,0.0,1.0,0.0,0.0,0.16712328767123288
4,1.30939,103.85543,1,24,0.001001001001001001,0.013029315960912053,0.007955077211043519,2.35,0.0,0.0
4,1.30889,103.85512,1,24,0.001001001001001001,0.009771986970684038,0.007955077211043519,2.2,0.0,0.0
0,1.34183,103.84375,1,56,0.002002002002002002,0.0,1.0,0.0,0.0,0.12876712328767123
1,1.31494,103.85425,1,57,0.001001001001001001,0.0,1.0,0.0,0.0,0.4136986301369863
7,1.2763,103.84528,0,250,0.0,0.035830618892508145,0.004211511464670099,5.5,0.014652014652014652,0.726027397260274
7,1.27691,103.8456,0,350,0.001001001001001001,0.0,1.0,0.0,0.003663003663003663,0.3041095890410959
3,1.31801,103.84646,0,140,0.0,0.003257328990228013,0.007955077211043519,1.0,0.003663003663003663,0.024657534246575342
1,1.31694,103.85495,1,90,0.002002002002002002,0.019543973941368076,0.003743565746373421,2.95,0.01098901098901099,0.20821917808219179
4,1.30369,103.85004,1,56,0.001001001001001001,0.009771986970684038,0.012166588675713618,2.25,0.0,0.8876712328767123
7,1.28009,103.84883,1,189,0.0,0.003257328990228013,0.004211511464670099,1.0,0.003663003663003663,0.9452054794520548
3,1.32846,103.8488,0,137,0.014014014014014014,0.0,1.0,0.0,0.5714285714285714,1.0
0,1.29394,103.83667,1,40,0.005005005005005005,0.0,1.0,0.0,0.03663003663003663,0.7068493150684931
1,1.32956,103.86375,0,201,0.006006006006006006,0.0,1.0,0.0,0.73992673992674,0.8465753424657534
0,1.29979,103.84472,0,369,0.006006006006006006,0.006514657980456026,0.014038371548900327,1.25,0.040293040293040296,0.21643835616438356
1,1.32879,103.86403,0,219,0.006006006006006006,0.0,1.0,0.0,0.0989010989010989,0.7232876712328767
7,1.27726,103.84503,0,350,0.001001001001001001,0.0,1.0,0.0,0.003663003663003663,0.44931506849315067
7,1.30186,103.85495,0,258,0.0,0.02280130293159609,0.010762751520823585,3.82,0.003663003663003663,0.8136986301369863
0,1.2946,103.83182,0,119,0.002002002002002002,0.013029315960912053,0.0009358914365933552,2.45,0.0,0.20821917808219179
0,1.29481,103.83792,1,65,0.005005005005005005,0.0,1.0,0.0,0.03663003663003663,0.6904109589041096
0,1.29487,103.83714,1,57,0.012012012012012012,0.0,1.0,0.0,0.03663003663003663,0.7616438356164383
3,1.3177,103.84586,1,57,0.024024024024024024,0.0,1.0,0.0,0.03296703296703297,0.16986301369863013
3,1.32686,103.84777,0,319,0.001001001001001001,0.016286644951140065,0.009826860084230228,2.59,0.02197802197802198,0.958904109589041
0,1.29724,103.82954,0,146,0.0,0.0,1.0,0.0,0.08791208791208792,0.5698630136986301
0,1.29576,103.8291,0,139,0.001001001001001001,0.0,1.0,0.0,0.08791208791208792,0.27671232876712326
4,1.30047,103.84857,0,258,0.006006006006006006,0.016286644951140065,0.0014038371548900327,4.05,0.03296703296703297,0.6438356164383562
0,1.29193,103.84288,1,117,0.009009009009009009,0.003257328990228013,0.014974262985493684,0.88,0.0,0.0136986301369863
3,1.32678,103.84903,0,287,0.006006006006006006,0.0,1.0,0.0,0.73992673992674,0.7424657534246575
1,1.32789,103.86425,0,208,0.006006006006006006,0.0,1.0,0.0,0.41025641025641024,1.0
2,1.31146,103.88692,0,228,0.009009009009009009,0.006514657980456026,0.007487131492746842,1.33,0.02564102564102564,0.473972602739726
0,1.30649,103.89806,0,350,0.002002002002002002,0.0,1.0,0.0,0.27472527472527475,0.6520547945205479
1,1.30768,103.86341,1,99,0.0,0.029315960912052116,0.0004679457182966776,4.91,0.0,0.1917808219178082
1,1.31395,103.85433,1,90,0.001001001001001001,0.016286644951140065,0.012634534394010294,3.0,0.0,0.0684931506849315
2,1.31518,103.89041,0,208,0.0,0.0,1.0,0.0,0.07692307692307693,0.0
0,1.29576,103.80738,0,125,0.02002002002002002,0.0,1.0,0.0,1.0,0.07123287671232877
0,1.33539,103.87864,1,44,0.02902902902902903,0.0,1.0,0.0,0.007326007326007326,0.20821917808219179
2,1.31478,103.8849,1,50,0.0890890890890891,0.0,1.0,0.0,0.03663003663003663,1.0
7,1.29139,103.84912,1,208,0.0,0.009771986970684038,0.0271408516612073,1.45,0.003663003663003663,0.2328767123287671
1,1.31558,103.85423,0,350,0.001001001001001001,0.0,1.0,0.0,0.047619047619047616,0.8273972602739726
1,1.31004,103.86059,1,49,0.01701701701701702,0.003257328990228013,0.006083294337856809,1.0,0.4065934065934066,0.9835616438356164
1,1.31679,103.85307,0,281,0.02902902902902903,0.0,1.0,0.0,0.5128205128205128,1.0
1,1.31286,103.85973,1,58,0.01701701701701702,0.0,1.0,0.0,0.30036630036630035,0.9863013698630136
0,1.30026,103.8269,1,161,0.0890890890890891,0.0,1.0,0.0,0.0,1.0
1,1.3286,103.86555,0,287,0.006006006006006006,0.0,1.0,0.0,0.4139194139194139,1.0
1,1.3292,103.86416,0,250,0.02702702702702703,0.0,1.0,0.0,0.4139194139194139,1.0
2,1.31478,103.90006,1,49,0.001001001001001001,0.0,1.0,0.0,0.018315018315018316,0.5287671232876713
1,1.31963,103.85849,0,344,0.001001001001001001,0.003257328990228013,0.020589611605053813,0.65,0.054945054945054944,0.936986301369863
1,1.30348,103.86147,0,169,0.02002002002002002,0.003257328990228013,0.011230697239120261,1.0,0.10989010989010989,0.07123287671232877
4,1.30733,103.84711,0,110,0.001001001001001001,0.009771986970684038,0.006083294337856809,2.43,0.13553113553113552,0.9123287671232877
7,1.29959,103.85809,1,100,0.0,0.003257328990228013,0.007487131492746842,1.0,0.003663003663003663,0.0
2,1.31246,103.88665,1,69,0.001001001001001001,0.016286644951140065,0.004211511464670099,3.33,0.047619047619047616,0.2054794520547945
2,1.31625,103.89143,1,40,0.002002002002002002,0.006514657980456026,0.0028076743097800653,2.0,0.0,0.0027397260273972603
2,1.3107,103.88827,1,65,0.001001001001001001,0.006514657980456026,0.01357042583060365,1.54,0.047619047619047616,0.20273972602739726
6,1.28356,103.83081,0,236,0.0,0.009771986970684038,0.01169864295741694,1.76,0.10622710622710622,0.8821917808219178
2,1.31387,103.88588,0,85,0.014014014014014014,0.0,1.0,0.0,0.304029304029304,0.18904109589041096
1,1.317,103.85051,0,400,0.006006006006006006,0.0,1.0,0.0,0.41025641025641024,1.0
5,1.27869,103.84066,1,76,0.0,0.006514657980456026,0.014038371548900327,1.33,0.0,0.0
4,1.30385,103.84915,2,131,0.0,0.0,1.0,0.0,0.047619047619047616,0.9616438356164384
0,1.32921,103.86724,0,281,0.004004004004004004,0.0,1.0,0.0,0.054945054945054944,0.19452054794520549
6,1.28807,103.81201,1,31,0.006006006006006006,0.0,1.0,0.0,0.0,0.021917808219178082
2,1.31372,103.88272,0,128,0.001001001001001001,0.026058631921824105,0.002339728591483388,4.9,0.003663003663003663,0.4136986301369863
2,1.31332,103.88528,0,300,0.001001001001001001,0.006514657980456026,0.014038371548900327,1.54,0.018315018315018316,0.9616438356164384
0,1.31264,103.79594,1,62,0.02702702702702703,0.003257328990228013,0.010294805802526907,1.0,0.047619047619047616,0.9041095890410958
0,1.29651,103.84108,0,319,0.004004004004004004,0.0,1.0,0.0,0.0,0.9561643835616438
3,1.32895,103.84278,0,368,0.004004004004004004,0.03257328990228013,0.0,6.12,0.05128205128205128,0.42191780821917807
7,1.28134,103.85301,0,160,0.0890890890890891,0.0,1.0,0.0,0.14652014652014653,1.0
0,1.33109,103.86784,1,100,0.0890890890890891,0.0,1.0,0.0,0.0,0.2465753424657534
2,1.30984,103.87609,0,287,0.002002002002002002,0.006514657980456026,0.014506317267197005,1.5,0.73992673992674,0.9753424657534246
3,1.32376,103.84773,0,150,0.001001001001001001,0.003257328990228013,0.02105755732335049,0.64,0.0,0.010958904109589041
2,1.31345,103.89326,0,381,0.001001001001001001,0.016286644951140065,0.006551240056153486,3.95,0.02197802197802198,0.9698630136986301
2,1.3105,103.88507,0,169,0.0,0.006514657980456026,0.008890968647636874,1.2,0.07692307692307693,0.4301369863013699
0,1.29366,103.83692,1,40,0.013013013013013013,0.003257328990228013,0.009826860084230228,1.0,0.003663003663003663,0.2
7,1.27398,103.84553,0,132,0.02902902902902903,0.0,1.0,0.0,1.0,0.9452054794520548
2,1.31251,103.88735,0,182,0.004004004004004004,0.0,1.0,0.0,0.5714285714285714,0.9671232876712329
3,1.31999,103.85334,0,137,0.01901901901901902,0.0,1.0,0.0,0.5714285714285714,1.0
6,1.2765,103.81308,1,35,0.0,0.0,1.0,0.0,0.03663003663003663,0.8191780821917808
1,1.30991,103.86359,1,90,0.002002002002002002,0.009771986970684038,0.0014038371548900327,2.31,0.0,0.18082191780821918
4,1.30072,103.85028,0,140,0.006006006006006006,0.0,1.0,0.0,0.24175824175824176,0.7123287671232876
3,1.32344,103.85221,0,168,0.003003003003003003,0.0,1.0,0.0,0.41025641025641024,1.0
3,1.32823,103.84727,0,168,0.004004004004004004,0.003257328990228013,0.01918577445016378,0.7,0.41025641025641024,1.0
0,1.30912,103.83751,0,200,0.0890890890890891,0.0,1.0,0.0,0.0,0.4849315068493151
5,1.28047,103.84747,0,149,0.07907907907907907,0.0,1.0,0.0,0.0,0.4904109589041096
4,1.30197,103.84886,2,72,0.0,0.009771986970684038,0.010294805802526907,3.0,0.0,0.0
7,1.29874,103.85743,1,94,0.013013013013013013,0.003257328990228013,0.021993448759943846,0.61,0.0,0.6027397260273972
1,1.31538,103.85772,1,22,0.001001001001001001,0.0,1.0,0.0,0.0,0.0027397260273972603
0,1.29485,103.8407,0,125,0.001001001001001001,0.003257328990228013,0.006551240056153486,1.0,0.17216117216117216,0.9260273972602739
1,1.31141,103.86142,1,50,0.01701701701701702,0.0,1.0,0.0,0.30036630036630035,0.9917808219178083
3,1.32436,103.85267,0,167,0.02702702702702703,0.003257328990228013,0.020589611605053813,0.65,0.16117216117216118,1.0
0,1.30407,103.78334,0,158,0.02902902902902903,0.0,1.0,0.0,1.0,0.7068493150684931
7,1.27678,103.84616,1,137,0.002002002002002002,0.003257328990228013,0.015910154422087038,0.83,0.0,0.0958904109589041
7,1.27408,103.84478,0,206,0.02702702702702703,0.0,1.0,0.0,0.12087912087912088,0.9972602739726028
6,1.27746,103.83653,0,199,0.002002002002002002,0.009771986970684038,0.007955077211043519,2.43,0.0,0.0273972602739726
1,1.32733,103.86258,1,60,0.004004004004004004,0.0,1.0,0.0,0.007326007326007326,0.9178082191780822
0,1.30508,103.83442,0,331,0.0,0.003257328990228013,0.010294805802526907,1.0,0.003663003663003663,0.4547945205479452
5,1.28464,103.84343,1,69,0.02702702702702703,0.003257328990228013,0.005615348619560131,1.0,0.4065934065934066,0.9753424657534246
0,1.28719,103.8495,1,250,0.0,0.0,1.0,0.0,0.02564102564102564,0.6410958904109589
2,1.31249,103.88586,0,199,0.001001001001001001,0.016286644951140065,0.0009358914365933552,3.95,0.018315018315018316,0.9616438356164384
1,1.31098,103.86004,1,90,0.0,0.0,1.0,0.0,0.0695970695970696,0.9835616438356164
5,1.28305,103.84447,1,400,0.0,0.003257328990228013,0.007487131492746842,1.0,0.02197802197802198,0.8876712328767123
1,1.31159,103.85651,0,189,0.0,0.003257328990228013,0.016846045858680395,0.79,0.003663003663003663,0.021917808219178082
5,1.2823,103.84441,1,149,0.0,0.003257328990228013,0.018249883013570427,0.73,0.047619047619047616,0.9643835616438357
6,1.27438,103.8361,0,215,0.0,0.0,1.0,0.0,0.0,0.0
4,1.30671,103.84833,0,181,0.015015015015015015,0.0,1.0,0.0,0.24175824175824176,1.0
1,1.31639,103.85304,0,287,0.006006006006006006,0.003257328990228013,0.016846045858680395,0.79,0.73992673992674,1.0
3,1.32912,103.84459,1,58,0.002002002002002002,0.003257328990228013,0.012166588675713618,1.0,0.0,0.4876712328767123
0,1.32823,103.86799,0,129,0.006006006006006006,0.003257328990228013,0.008890968647636874,1.0,0.018315018315018316,0.9698630136986301
1,1.32772,103.86778,0,131,0.002002002002002002,0.006514657980456026,0.012634534394010294,1.58,0.018315018315018316,0.9452054794520548
1,1.32694,103.86676,0,129,0.002002002002002002,0.0,1.0,0.0,0.02197802197802198,0.9452054794520548
2,1.31371,103.89812,1,81,0.0,0.0,1.0,0.0,0.0,0.9945205479452055
3,1.32417,103.85454,0,128,0.002002002002002002,0.006514657980456026,0.0014038371548900327,1.76,0.018315018315018316,0.9643835616438357
3,1.32534,103.84075,0,110,0.17917917917917917,0.0,1.0,0.0,0.0,0.9945205479452055
3,1.32561,103.85509,0,126,0.006006006006006006,0.0,1.0,0.0,0.018315018315018316,0.9808219178082191
6,1.26701,103.81512,0,210,0.002002002002002002,0.003257328990228013,0.01357042583060365,1.0,0.0,0.010958904109589041
4,1.29989,103.85163,0,281,0.01901901901901902,0.003257328990228013,0.010294805802526907,1.0,0.24175824175824176,0.9917808219178083
5,1.28324,103.84448,1,150,0.0,0.003257328990228013,0.0070191857744501636,1.0,0.047619047619047616,0.989041095890411
5,1.28374,103.84493,1,110,0.0,0.0,1.0,0.0,0.047619047619047616,0.9835616438356164
2,1.3107,103.88739,1,60,0.006006006006006006,0.0,1.0,0.0,0.0,0.0
3,1.32387,103.85389,0,128,0.002002002002002002,0.003257328990228013,0.01169864295741694,1.0,0.02197802197802198,0.9698630136986301
0,1.3083,103.79933,1,60,0.0,0.009771986970684038,0.014506317267197005,2.14,0.0,0.8958904109589041
2,1.31341,103.88745,0,228,0.002002002002002002,0.0,1.0,0.0,0.73992673992674,0.9671232876712329
1,1.30339,103.86125,0,158,0.026026026026026026,0.0,1.0,0.0,0.12087912087912088,0.9972602739726028
0,1.31669,103.82737,0,194,0.006006006006006006,0.003257328990228013,0.012166588675713618,1.0,0.06593406593406594,1.0
0,1.2924,103.84294,0,106,0.0,0.0,1.0,0.0,0.0,0.4931506849315068
7,1.27707,103.84501,0,299,0.0,0.003257328990228013,0.007487131492746842,1.0,0.003663003663003663,0.9068493150684932
1,1.31739,103.85318,0,87,0.002002002002002002,0.006514657980456026,0.0004679457182966776,2.0,0.02197802197802198,0.9945205479452055
5,1.28223,103.84499,1,76,0.0,0.003257328990228013,0.007487131492746842,1.0,0.047619047619047616,0.005479452054794521
4,1.30005,103.85061,0,235,0.02702702702702703,0.0,1.0,0.0,0.24175824175824176,0.7150684931506849
5,1.28116,103.84417,1,69,0.0,0.03908794788273615,0.0,12.0,0.047619047619047616,0.005479452054794521
5,1.28076,103.84563,1,69,0.0,0.04234527687296417,0.0,13.0,0.047619047619047616,0.0027397260273972603
5,1.2827,103.84576,1,112,0.0,0.003257328990228013,0.0070191857744501636,1.0,0.047619047619047616,0.00821917808219178
5,1.28094,103.84574,1,106,0.0,0.003257328990228013,0.006551240056153486,1.0,0.047619047619047616,0.0027397260273972603
5,1.28133,103.84417,1,112,0.0,0.006514657980456026,0.0018717828731867104,2.0,0.047619047619047616,0.010958904109589041
5,1.28278,103.84432,1,106,0.0,0.003257328990228013,0.003275620028076743,1.0,0.047619047619047616,0.005479452054794521
1,1.30191,103.86264,0,117,0.007007007007007007,0.0,1.0,0.0,1.0,0.0
5,1.28294,103.84442,1,118,0.0,0.003257328990228013,0.010294805802526907,1.0,0.047619047619047616,0.0027397260273972603
5,1.28272,103.84578,1,158,0.0,0.003257328990228013,0.005615348619560131,1.0,0.047619047619047616,0.005479452054794521
5,1.2823,103.84639,1,153,0.0,0.0,1.0,0.0,0.047619047619047616,0.0027397260273972603
4,1.30135,103.85194,0,287,0.002002002002002002,0.0,1.0,0.0,0.73992673992674,0.7205479452054795
0,1.29634,103.83898,0,160,0.001001001001001001,0.0,1.0,0.0,0.007326007326007326,0.9397260273972603
0,1.29922,103.83267,1,108,0.004004004004004004,0.003257328990228013,0.01357042583060365,1.0,0.014652014652014652,0.030136986301369864
0,1.29748,103.83367,1,68,0.003003003003003003,0.0,1.0,0.0,0.014652014652014652,0.010958904109589041
0,1.30576,103.84656,0,110,0.001001001001001001,0.013029315960912053,0.006551240056153486,3.08,0.13553113553113552,0.8986301369863013
0,1.30188,103.79698,1,67,0.0,0.006514657980456026,0.01544220870379036,1.46,0.0,0.0136986301369863
0,1.30597,103.84737,0,101,0.001001001001001001,0.006514657980456026,0.008890968647636874,2.0,0.13553113553113552,0.9397260273972603
2,1.31876,103.8818,0,131,0.02002002002002002,0.0,1.0,0.0,1.0,0.0
4,1.30665,103.84736,0,106,0.001001001001001001,0.006514657980456026,0.010762751520823585,2.0,0.13553113553113552,0.9232876712328767
4,1.30771,103.84712,0,101,0.001001001001001001,0.006514657980456026,0.010294805802526907,1.58,0.13553113553113552,0.8958904109589041
1,1.30295,103.86164,0,106,0.02902902902902903,0.0,1.0,0.0,1.0,0.7424657534246575
4,1.30145,103.86143,0,136,0.02902902902902903,0.0,1.0,0.0,1.0,0.1506849315068493
1,1.30345,103.86164,0,106,0.02902902902902903,0.0,1.0,0.0,1.0,0.9095890410958904
1,1.30277,103.86287,0,136,0.02902902902902903,0.0,1.0,0.0,1.0,0.7397260273972602
1,1.30312,103.86314,0,106,0.02902902902902903,0.0,1.0,0.0,1.0,0.7424657534246575
0,1.30581,103.84739,0,101,0.001001001001001001,0.0,1.0,0.0,0.13553113553113552,0.7616438356164383
1,1.30278,103.86266,0,136,0.02902902902902903,0.0,1.0,0.0,1.0,0.6821917808219178
